tripid,stationid,city,truckid,truck,date,wastetons
25191,21,Sao Paulo,244,Scania,2019-03-14,40.14
25190,21,Sao Paulo,244,Scania,2019-03-14,31.05
25189,21,Sao Paulo,244,Scania,2019-03-14,42.89
25188,19,Sao Paulo,230,Scania,2019-03-14,36.42
25187,83,Sao Paulo,217,Volvo,2019-03-14,40.54
25186,83,Sao Paulo,217,Volvo,2019-03-14,42.73
25185,19,Sao Paulo,232,Scania,2019-03-14,43.83
25184,83,Sao Paulo,217,Volvo,2019-03-14,41.19
25183,19,Sao Paulo,233,Volvo,2019-03-14,41.50
25182,19,Sao Paulo,230,Scania,2019-03-14,32.08
25181,21,Sao Paulo,246,Scania,2019-03-14,36.96
25180,83,Sao Paulo,229,Volvo,2019-03-14,44.25
25179,83,Sao Paulo,217,Volvo,2019-03-14,40.64
25178,83,Sao Paulo,217,Volvo,2019-03-14,32.16
25177,83,Sao Paulo,217,Volvo,2019-03-14,40.00
25176,19,Sao Paulo,230,Scania,2019-03-14,42.07
25175,19,Sao Paulo,230,Scania,2019-03-14,34.95
25174,21,Sao Paulo,245,Volvo,2019-03-14,35.26
25173,83,Sao Paulo,217,Volvo,2019-03-14,33.18
25172,21,Sao Paulo,246,Scania,2019-03-14,36.96
25171,21,Sao Paulo,246,Scania,2019-03-14,37.95
25170,83,Sao Paulo,229,Volvo,2019-03-14,43.32
25169,19,Sao Paulo,232,Scania,2019-03-14,42.92
25168,83,Sao Paulo,217,Volvo,2019-03-14,39.44
25167,19,Sao Paulo,232,Scania,2019-03-14,30.25
25166,19,Sao Paulo,232,Scania,2019-03-14,43.47
25165,83,Sao Paulo,229,Volvo,2019-03-14,33.48
25164,83,Sao Paulo,217,Volvo,2019-03-14,40.76
25163,19,Sao Paulo,232,Scania,2019-03-14,40.81
25162,21,Sao Paulo,246,Scania,2019-03-14,30.21
25161,83,Sao Paulo,229,Volvo,2019-03-14,33.76
25160,21,Sao Paulo,246,Scania,2019-03-14,36.38
25159,19,Sao Paulo,238,Scania,2019-03-14,33.38
25158,83,Sao Paulo,217,Volvo,2019-03-14,39.30
25157,19,Sao Paulo,238,Scania,2019-03-14,40.23
25156,19,Sao Paulo,230,Scania,2019-03-14,32.77
25155,21,Sao Paulo,240,Scania,2019-03-14,41.53
25154,21,Sao Paulo,246,Scania,2019-03-14,44.97
25153,21,Sao Paulo,245,Volvo,2019-03-14,43.40
25152,83,Sao Paulo,229,Volvo,2019-03-14,41.92
25151,19,Sao Paulo,233,Volvo,2019-03-14,31.76
25150,21,Sao Paulo,240,Scania,2019-03-14,32.79
25149,83,Sao Paulo,217,Volvo,2019-03-14,38.06
25148,19,Sao Paulo,232,Scania,2019-03-14,39.41
25147,21,Sao Paulo,245,Volvo,2019-03-14,30.09
25146,81,Salvador,194,Scania,2019-03-14,38.58
25145,82,Salvador,213,Volvo,2019-03-14,39.74
25144,48,Salvador,184,Scania,2019-03-14,43.67
25143,82,Salvador,213,Volvo,2019-03-14,32.16
25142,47,Salvador,179,Volvo,2019-03-14,37.35
25141,82,Salvador,211,Volvo,2019-03-14,38.79
25140,81,Salvador,194,Scania,2019-03-14,42.51
25139,82,Salvador,213,Volvo,2019-03-14,37.97
25138,82,Salvador,213,Volvo,2019-03-14,36.33
25137,82,Salvador,213,Volvo,2019-03-14,39.21
25136,47,Salvador,178,Scania,2019-03-14,39.47
25135,82,Salvador,211,Volvo,2019-03-14,41.50
25134,47,Salvador,179,Volvo,2019-03-14,42.92
25133,82,Salvador,213,Volvo,2019-03-14,34.32
25132,47,Salvador,179,Volvo,2019-03-14,35.24
25131,81,Salvador,192,Scania,2019-03-14,44.23
25130,82,Salvador,211,Volvo,2019-03-14,42.56
25129,47,Salvador,179,Volvo,2019-03-14,42.85
25128,47,Salvador,170,Scania,2019-03-14,33.63
25127,82,Salvador,213,Volvo,2019-03-14,44.53
25126,48,Salvador,188,Scania,2019-03-14,35.03
25125,81,Salvador,191,Volvo,2019-03-14,38.02
25124,82,Salvador,211,Volvo,2019-03-14,42.33
25123,47,Salvador,178,Scania,2019-03-14,36.25
25122,48,Salvador,182,Scania,2019-03-14,35.71
25121,48,Salvador,184,Scania,2019-03-14,36.98
25120,47,Salvador,178,Scania,2019-03-14,32.59
25119,47,Salvador,170,Scania,2019-03-14,33.21
25118,47,Salvador,178,Scania,2019-03-14,32.39
25117,82,Salvador,211,Volvo,2019-03-14,31.43
25116,47,Salvador,179,Volvo,2019-03-14,38.07
25115,82,Salvador,211,Volvo,2019-03-14,31.85
25113,48,Salvador,184,Scania,2019-03-14,40.50
25112,47,Salvador,178,Scania,2019-03-14,31.55
25111,81,Salvador,198,Scania,2019-03-14,40.06
25110,47,Salvador,179,Volvo,2019-03-14,40.79
25109,48,Salvador,182,Scania,2019-03-14,42.17
25108,82,Salvador,213,Volvo,2019-03-14,32.30
25107,82,Salvador,213,Volvo,2019-03-14,37.24
25106,81,Salvador,191,Volvo,2019-03-14,34.91
25105,82,Salvador,211,Volvo,2019-03-14,40.04
25104,82,Salvador,213,Volvo,2019-03-14,42.31
25103,82,Salvador,213,Volvo,2019-03-14,33.94
25102,48,Salvador,184,Scania,2019-03-14,37.71
25101,81,Salvador,198,Scania,2019-03-14,39.84
25100,81,Salvador,194,Scania,2019-03-14,39.22
25099,47,Salvador,178,Scania,2019-03-14,32.67
25098,82,Salvador,211,Volvo,2019-03-14,40.43
25097,47,Salvador,179,Volvo,2019-03-14,40.89
25096,47,Salvador,178,Scania,2019-03-14,36.32
25095,47,Salvador,179,Volvo,2019-03-14,37.96
25094,47,Salvador,179,Volvo,2019-03-14,42.09
25093,47,Salvador,170,Scania,2019-03-14,34.07
25092,82,Salvador,213,Volvo,2019-03-14,42.12
25091,82,Salvador,213,Volvo,2019-03-14,43.05
25090,47,Salvador,179,Volvo,2019-03-14,40.40
25089,48,Salvador,188,Scania,2019-03-14,32.76
25088,48,Salvador,184,Scania,2019-03-14,44.26
25087,82,Salvador,213,Volvo,2019-03-14,36.44
25086,48,Salvador,189,Volvo,2019-03-14,33.13
25085,47,Salvador,170,Scania,2019-03-14,35.93
25084,82,Salvador,211,Volvo,2019-03-14,31.38
25083,82,Salvador,213,Volvo,2019-03-14,39.02
25082,81,Salvador,198,Scania,2019-03-14,30.03
25081,82,Salvador,213,Volvo,2019-03-14,42.38
25080,82,Salvador,211,Volvo,2019-03-14,43.41
25079,47,Salvador,170,Scania,2019-03-14,33.98
25078,47,Salvador,179,Volvo,2019-03-14,36.96
25077,47,Salvador,178,Scania,2019-03-14,38.71
25076,47,Salvador,179,Volvo,2019-03-14,33.28
25075,47,Salvador,170,Scania,2019-03-14,32.13
25074,82,Salvador,211,Volvo,2019-03-14,37.44
25073,82,Salvador,213,Volvo,2019-03-14,34.26
25072,48,Salvador,182,Scania,2019-03-14,39.77
25071,82,Salvador,211,Volvo,2019-03-14,43.61
25070,40,Brasilia,135,Volvo,2019-03-14,38.72
25069,71,Brasilia,126,Scania,2019-03-14,35.27
25068,43,Brasilia,148,Scania,2019-03-14,44.79
25067,40,Brasilia,135,Volvo,2019-03-14,33.70
25066,77,Brasilia,160,Scania,2019-03-14,43.77
25065,43,Brasilia,144,Scania,2019-03-14,37.42
25064,97,Brasilia,121,Volvo,2019-03-14,39.49
25063,97,Brasilia,120,Scania,2019-03-14,42.73
25062,43,Brasilia,143,Volvo,2019-03-14,35.23
25061,46,Brasilia,162,Scania,2019-03-14,38.46
25060,43,Brasilia,143,Volvo,2019-03-14,41.56
25059,46,Brasilia,162,Scania,2019-03-14,33.04
25058,43,Brasilia,148,Scania,2019-03-14,38.80
25057,43,Brasilia,148,Scania,2019-03-14,43.08
25056,71,Brasilia,125,Volvo,2019-03-14,37.76
25055,97,Brasilia,121,Volvo,2019-03-14,32.27
25054,46,Brasilia,162,Scania,2019-03-14,31.03
25053,71,Brasilia,130,Scania,2019-03-14,31.56
25052,43,Brasilia,144,Scania,2019-03-14,44.02
25051,77,Brasilia,157,Volvo,2019-03-14,32.79
25050,43,Brasilia,148,Scania,2019-03-14,40.18
25049,40,Brasilia,137,Volvo,2019-03-14,31.42
25048,40,Brasilia,135,Volvo,2019-03-14,39.46
25047,43,Brasilia,145,Volvo,2019-03-14,42.22
25046,43,Brasilia,144,Scania,2019-03-14,34.57
25045,77,Brasilia,150,Scania,2019-03-14,37.22
25044,71,Brasilia,125,Volvo,2019-03-14,41.02
25043,77,Brasilia,150,Scania,2019-03-14,40.00
25042,46,Brasilia,162,Scania,2019-03-14,44.47
25041,77,Brasilia,152,Scania,2019-03-14,44.83
25040,40,Brasilia,136,Scania,2019-03-14,33.86
25039,46,Brasilia,169,Volvo,2019-03-14,44.71
25038,40,Brasilia,136,Scania,2019-03-14,42.32
25037,71,Brasilia,130,Scania,2019-03-14,34.67
25036,97,Brasilia,115,Volvo,2019-03-14,32.80
25035,71,Brasilia,126,Scania,2019-03-14,39.15
25034,43,Brasilia,143,Volvo,2019-03-14,32.34
25033,71,Brasilia,126,Scania,2019-03-14,30.43
25032,77,Brasilia,150,Scania,2019-03-14,30.80
25031,71,Brasilia,125,Volvo,2019-03-14,39.59
25030,46,Brasilia,168,Scania,2019-03-14,40.86
25029,43,Brasilia,145,Volvo,2019-03-14,30.51
25028,97,Brasilia,115,Volvo,2019-03-14,33.58
25027,46,Brasilia,161,Volvo,2019-03-14,32.06
25026,97,Brasilia,120,Scania,2019-03-14,36.12
25025,43,Brasilia,144,Scania,2019-03-14,30.63
25024,43,Brasilia,148,Scania,2019-03-14,32.22
25023,97,Brasilia,121,Volvo,2019-03-14,36.12
25022,43,Brasilia,143,Volvo,2019-03-14,43.07
25021,97,Brasilia,121,Volvo,2019-03-14,33.10
25020,46,Brasilia,161,Volvo,2019-03-14,33.34
25019,46,Brasilia,168,Scania,2019-03-14,38.28
25018,77,Brasilia,150,Scania,2019-03-14,32.19
25017,46,Brasilia,168,Scania,2019-03-14,37.23
25016,71,Brasilia,130,Scania,2019-03-14,42.76
25015,43,Brasilia,148,Scania,2019-03-14,31.52
25014,40,Brasilia,135,Volvo,2019-03-14,32.02
25013,71,Brasilia,133,Volvo,2019-03-14,35.38
25012,97,Brasilia,122,Scania,2019-03-14,36.09
25011,46,Brasilia,169,Volvo,2019-03-14,37.13
25010,46,Brasilia,169,Volvo,2019-03-14,31.76
25009,43,Brasilia,145,Volvo,2019-03-14,43.88
25008,43,Brasilia,148,Scania,2019-03-14,37.84
25007,40,Brasilia,136,Scania,2019-03-14,32.34
25006,46,Brasilia,162,Scania,2019-03-14,32.90
25005,46,Brasilia,161,Volvo,2019-03-14,41.45
25004,43,Brasilia,144,Scania,2019-03-14,33.03
25003,77,Brasilia,160,Scania,2019-03-14,33.79
25002,43,Brasilia,145,Volvo,2019-03-14,34.28
25001,71,Brasilia,126,Scania,2019-03-14,38.54
25000,46,Brasilia,168,Scania,2019-03-14,42.30
24999,43,Brasilia,145,Volvo,2019-03-14,34.62
24998,40,Brasilia,137,Volvo,2019-03-14,39.35
24997,97,Brasilia,120,Scania,2019-03-14,38.05
24996,40,Brasilia,134,Scania,2019-03-14,39.46
24995,40,Brasilia,134,Scania,2019-03-14,44.12
25298,32,Rio de Janeiro,291,Volvo,2019-03-14,35.78
25297,84,Rio de Janeiro,261,Volvo,2019-03-14,42.17
25296,57,Rio de Janeiro,272,Scania,2019-03-14,44.63
25295,32,Rio de Janeiro,291,Volvo,2019-03-14,37.48
25294,84,Rio de Janeiro,265,Volvo,2019-03-14,35.28
25293,44,Rio de Janeiro,298,Scania,2019-03-14,42.07
25292,32,Rio de Janeiro,286,Scania,2019-03-14,31.05
25291,57,Rio de Janeiro,274,Scania,2019-03-14,31.68
25290,86,Rio de Janeiro,252,Scania,2019-03-14,37.09
25289,31,Rio de Janeiro,280,Scania,2019-03-14,33.01
25288,44,Rio de Janeiro,298,Scania,2019-03-14,40.06
25287,86,Rio de Janeiro,257,Volvo,2019-03-14,34.66
25286,86,Rio de Janeiro,252,Scania,2019-03-14,43.49
25285,86,Rio de Janeiro,251,Volvo,2019-03-14,33.70
25284,44,Rio de Janeiro,299,Volvo,2019-03-14,30.86
25283,57,Rio de Janeiro,275,Volvo,2019-03-14,34.24
25282,84,Rio de Janeiro,262,Scania,2019-03-14,34.85
25281,57,Rio de Janeiro,272,Scania,2019-03-14,44.22
25280,31,Rio de Janeiro,280,Scania,2019-03-14,34.19
25279,86,Rio de Janeiro,252,Scania,2019-03-14,36.36
25278,32,Rio de Janeiro,291,Volvo,2019-03-14,42.72
25277,84,Rio de Janeiro,261,Volvo,2019-03-14,31.44
25276,86,Rio de Janeiro,255,Volvo,2019-03-14,44.61
25275,86,Rio de Janeiro,255,Volvo,2019-03-14,40.01
25274,84,Rio de Janeiro,262,Scania,2019-03-14,34.23
25273,86,Rio de Janeiro,252,Scania,2019-03-14,30.12
25272,44,Rio de Janeiro,297,Volvo,2019-03-14,37.34
25271,32,Rio de Janeiro,291,Volvo,2019-03-14,44.67
25270,44,Rio de Janeiro,298,Scania,2019-03-14,33.79
25269,31,Rio de Janeiro,283,Volvo,2019-03-14,34.40
25268,44,Rio de Janeiro,301,Volvo,2019-03-14,41.00
25267,44,Rio de Janeiro,297,Volvo,2019-03-14,44.55
25266,57,Rio de Janeiro,272,Scania,2019-03-14,39.01
25265,57,Rio de Janeiro,270,Scania,2019-03-14,37.17
25264,57,Rio de Janeiro,270,Scania,2019-03-14,39.87
25263,44,Rio de Janeiro,298,Scania,2019-03-14,32.35
25262,57,Rio de Janeiro,274,Scania,2019-03-14,41.16
25261,31,Rio de Janeiro,276,Scania,2019-03-14,40.95
25260,57,Rio de Janeiro,274,Scania,2019-03-14,41.52
25259,31,Rio de Janeiro,280,Scania,2019-03-14,30.33
25258,44,Rio de Janeiro,298,Scania,2019-03-14,40.06
25257,31,Rio de Janeiro,277,Volvo,2019-03-14,39.91
25256,84,Rio de Janeiro,265,Volvo,2019-03-14,30.69
25255,84,Rio de Janeiro,262,Scania,2019-03-14,35.61
25254,84,Rio de Janeiro,262,Scania,2019-03-14,42.39
25253,86,Rio de Janeiro,255,Volvo,2019-03-14,36.71
25252,31,Rio de Janeiro,280,Scania,2019-03-14,36.89
25251,86,Rio de Janeiro,257,Volvo,2019-03-14,35.63
25250,84,Rio de Janeiro,265,Volvo,2019-03-14,36.74
25249,86,Rio de Janeiro,257,Volvo,2019-03-14,42.35
25248,86,Rio de Janeiro,251,Volvo,2019-03-14,44.59
25247,44,Rio de Janeiro,297,Volvo,2019-03-14,38.92
25246,86,Rio de Janeiro,255,Volvo,2019-03-14,39.95
25245,57,Rio de Janeiro,274,Scania,2019-03-14,43.09
25244,86,Rio de Janeiro,257,Volvo,2019-03-14,35.62
25243,31,Rio de Janeiro,283,Volvo,2019-03-14,34.15
25546,44,Rio de Janeiro,297,Volvo,2019-03-15,37.54
25524,21,Sao Paulo,244,Scania,2019-03-15,43.34
25545,84,Rio de Janeiro,266,Scania,2019-03-15,35.14
25544,84,Rio de Janeiro,261,Volvo,2019-03-15,41.19
25543,44,Rio de Janeiro,298,Scania,2019-03-15,33.40
25542,31,Rio de Janeiro,277,Volvo,2019-03-15,41.97
25541,86,Rio de Janeiro,252,Scania,2019-03-15,44.40
25540,44,Rio de Janeiro,298,Scania,2019-03-15,37.90
25539,31,Rio de Janeiro,280,Scania,2019-03-15,42.21
25538,57,Rio de Janeiro,274,Scania,2019-03-15,44.25
25537,44,Rio de Janeiro,298,Scania,2019-03-15,41.09
25536,44,Rio de Janeiro,299,Volvo,2019-03-15,39.14
25535,32,Rio de Janeiro,286,Scania,2019-03-15,30.35
25534,84,Rio de Janeiro,265,Volvo,2019-03-15,30.46
25533,84,Rio de Janeiro,261,Volvo,2019-03-15,41.50
25532,32,Rio de Janeiro,290,Scania,2019-03-15,41.01
25531,32,Rio de Janeiro,288,Scania,2019-03-15,35.39
25530,84,Rio de Janeiro,261,Volvo,2019-03-15,30.54
25529,84,Rio de Janeiro,261,Volvo,2019-03-15,31.42
25528,31,Rio de Janeiro,276,Scania,2019-03-15,40.66
25527,44,Rio de Janeiro,301,Volvo,2019-03-15,42.33
25526,19,Sao Paulo,232,Scania,2019-03-15,37.35
25525,83,Sao Paulo,217,Volvo,2019-03-15,39.93
25523,83,Sao Paulo,229,Volvo,2019-03-15,44.76
25522,83,Sao Paulo,217,Volvo,2019-03-15,30.06
25521,19,Sao Paulo,232,Scania,2019-03-15,38.99
25520,21,Sao Paulo,244,Scania,2019-03-15,32.72
25519,83,Sao Paulo,217,Volvo,2019-03-15,35.50
25518,83,Sao Paulo,229,Volvo,2019-03-15,35.95
25517,21,Sao Paulo,244,Scania,2019-03-15,30.66
25516,21,Sao Paulo,240,Scania,2019-03-15,31.41
25515,21,Sao Paulo,245,Volvo,2019-03-15,44.85
25514,21,Sao Paulo,240,Scania,2019-03-15,42.88
25513,83,Sao Paulo,229,Volvo,2019-03-15,38.51
25512,83,Sao Paulo,229,Volvo,2019-03-15,33.99
25511,21,Sao Paulo,240,Scania,2019-03-15,43.08
25510,21,Sao Paulo,246,Scania,2019-03-15,40.23
25509,19,Sao Paulo,230,Scania,2019-03-15,41.05
25508,19,Sao Paulo,233,Volvo,2019-03-15,40.51
25507,83,Sao Paulo,217,Volvo,2019-03-15,30.32
25506,83,Sao Paulo,229,Volvo,2019-03-15,41.04
25505,83,Sao Paulo,217,Volvo,2019-03-15,44.30
25504,19,Sao Paulo,238,Scania,2019-03-15,42.78
25503,19,Sao Paulo,232,Scania,2019-03-15,41.78
25502,83,Sao Paulo,217,Volvo,2019-03-15,39.45
25501,83,Sao Paulo,229,Volvo,2019-03-15,32.75
25500,21,Sao Paulo,245,Volvo,2019-03-15,41.11
25499,21,Sao Paulo,244,Scania,2019-03-15,38.74
25498,19,Sao Paulo,238,Scania,2019-03-15,40.22
25497,19,Sao Paulo,238,Scania,2019-03-15,33.20
25496,21,Sao Paulo,245,Volvo,2019-03-15,40.15
25495,19,Sao Paulo,232,Scania,2019-03-15,36.80
25494,19,Sao Paulo,230,Scania,2019-03-15,43.95
25493,19,Sao Paulo,238,Scania,2019-03-15,39.36
25492,21,Sao Paulo,244,Scania,2019-03-15,30.73
25491,21,Sao Paulo,244,Scania,2019-03-15,39.77
25490,83,Sao Paulo,229,Volvo,2019-03-15,37.48
25489,83,Sao Paulo,229,Volvo,2019-03-15,30.42
25488,21,Sao Paulo,244,Scania,2019-03-15,44.43
25487,21,Sao Paulo,240,Scania,2019-03-15,41.62
25486,83,Sao Paulo,217,Volvo,2019-03-15,38.19
25485,83,Sao Paulo,217,Volvo,2019-03-15,38.38
25484,21,Sao Paulo,246,Scania,2019-03-15,32.49
25483,19,Sao Paulo,232,Scania,2019-03-15,33.47
25482,83,Sao Paulo,229,Volvo,2019-03-15,37.99
25481,19,Sao Paulo,230,Scania,2019-03-15,43.27
25480,19,Sao Paulo,230,Scania,2019-03-15,38.63
25479,19,Sao Paulo,232,Scania,2019-03-15,32.35
25478,21,Sao Paulo,246,Scania,2019-03-15,31.67
25477,21,Sao Paulo,245,Volvo,2019-03-15,35.56
25476,21,Sao Paulo,244,Scania,2019-03-15,43.81
25475,21,Sao Paulo,246,Scania,2019-03-15,43.47
25474,83,Sao Paulo,217,Volvo,2019-03-15,42.92
25473,19,Sao Paulo,238,Scania,2019-03-15,36.35
25472,21,Sao Paulo,245,Volvo,2019-03-15,40.36
25471,83,Sao Paulo,217,Volvo,2019-03-15,31.05
25470,83,Sao Paulo,217,Volvo,2019-03-15,31.19
25469,83,Sao Paulo,217,Volvo,2019-03-15,32.48
25468,83,Sao Paulo,217,Volvo,2019-03-15,33.38
25467,19,Sao Paulo,230,Scania,2019-03-15,33.37
25466,19,Sao Paulo,230,Scania,2019-03-15,30.59
25465,83,Sao Paulo,229,Volvo,2019-03-15,44.28
25464,21,Sao Paulo,245,Volvo,2019-03-15,41.49
25463,83,Sao Paulo,229,Volvo,2019-03-15,41.17
25462,83,Sao Paulo,229,Volvo,2019-03-15,36.62
25461,83,Sao Paulo,217,Volvo,2019-03-15,31.23
25460,83,Sao Paulo,217,Volvo,2019-03-15,43.02
25459,21,Sao Paulo,240,Scania,2019-03-15,38.33
25458,19,Sao Paulo,238,Scania,2019-03-15,42.54
25457,19,Sao Paulo,238,Scania,2019-03-15,38.27
25456,19,Sao Paulo,230,Scania,2019-03-15,37.80
25455,21,Sao Paulo,244,Scania,2019-03-15,37.63
25454,21,Sao Paulo,240,Scania,2019-03-15,40.16
25453,21,Sao Paulo,240,Scania,2019-03-15,40.36
25452,21,Sao Paulo,245,Volvo,2019-03-15,34.37
25451,19,Sao Paulo,238,Scania,2019-03-15,32.73
25450,48,Salvador,189,Volvo,2019-03-15,40.78
25449,81,Salvador,191,Volvo,2019-03-15,31.07
25448,81,Salvador,194,Scania,2019-03-15,32.54
25447,82,Salvador,211,Volvo,2019-03-15,42.56
25446,81,Salvador,198,Scania,2019-03-15,35.41
25445,47,Salvador,170,Scania,2019-03-15,38.52
25444,48,Salvador,182,Scania,2019-03-15,30.18
25443,47,Salvador,170,Scania,2019-03-15,39.14
25442,81,Salvador,192,Scania,2019-03-15,30.80
25441,81,Salvador,194,Scania,2019-03-15,34.93
25440,47,Salvador,170,Scania,2019-03-15,38.67
25439,82,Salvador,213,Volvo,2019-03-15,35.64
25438,81,Salvador,191,Volvo,2019-03-15,35.88
25437,81,Salvador,191,Volvo,2019-03-15,35.49
25436,81,Salvador,194,Scania,2019-03-15,39.24
25435,81,Salvador,192,Scania,2019-03-15,34.28
25434,47,Salvador,178,Scania,2019-03-15,34.83
25433,82,Salvador,211,Volvo,2019-03-15,42.36
25432,81,Salvador,194,Scania,2019-03-15,39.90
25431,82,Salvador,213,Volvo,2019-03-15,35.00
25430,81,Salvador,192,Scania,2019-03-15,38.85
25429,47,Salvador,170,Scania,2019-03-15,44.12
25428,82,Salvador,211,Volvo,2019-03-15,31.90
25427,48,Salvador,184,Scania,2019-03-15,39.27
25426,47,Salvador,179,Volvo,2019-03-15,33.82
25425,82,Salvador,213,Volvo,2019-03-15,30.13
25424,47,Salvador,179,Volvo,2019-03-15,40.88
25423,81,Salvador,198,Scania,2019-03-15,30.79
25422,81,Salvador,198,Scania,2019-03-15,42.46
25421,47,Salvador,179,Volvo,2019-03-15,32.48
25420,81,Salvador,191,Volvo,2019-03-15,40.77
25419,47,Salvador,179,Volvo,2019-03-15,37.61
25418,47,Salvador,170,Scania,2019-03-15,37.96
25417,81,Salvador,194,Scania,2019-03-15,42.79
25416,47,Salvador,178,Scania,2019-03-15,40.64
25415,82,Salvador,211,Volvo,2019-03-15,32.72
25414,47,Salvador,170,Scania,2019-03-15,34.67
25413,47,Salvador,170,Scania,2019-03-15,35.11
25412,48,Salvador,184,Scania,2019-03-15,30.80
25411,81,Salvador,191,Volvo,2019-03-15,39.40
25410,48,Salvador,182,Scania,2019-03-15,32.31
25409,82,Salvador,211,Volvo,2019-03-15,32.95
25408,47,Salvador,179,Volvo,2019-03-15,37.38
25407,81,Salvador,194,Scania,2019-03-15,36.34
25406,82,Salvador,211,Volvo,2019-03-15,37.00
25405,82,Salvador,213,Volvo,2019-03-15,32.00
25404,82,Salvador,213,Volvo,2019-03-15,36.17
25403,82,Salvador,213,Volvo,2019-03-15,37.17
25402,81,Salvador,198,Scania,2019-03-15,44.70
25401,47,Salvador,170,Scania,2019-03-15,37.30
25400,48,Salvador,189,Volvo,2019-03-15,44.95
25399,82,Salvador,213,Volvo,2019-03-15,36.47
25398,81,Salvador,194,Scania,2019-03-15,36.45
25397,82,Salvador,211,Volvo,2019-03-15,43.01
25396,48,Salvador,188,Scania,2019-03-15,44.91
25395,82,Salvador,211,Volvo,2019-03-15,43.40
25394,48,Salvador,182,Scania,2019-03-15,37.48
25393,82,Salvador,211,Volvo,2019-03-15,34.35
25392,82,Salvador,213,Volvo,2019-03-15,31.34
25391,48,Salvador,189,Volvo,2019-03-15,30.55
25390,47,Salvador,179,Volvo,2019-03-15,37.26
25389,82,Salvador,211,Volvo,2019-03-15,39.05
25388,82,Salvador,213,Volvo,2019-03-15,43.81
25387,47,Salvador,170,Scania,2019-03-15,41.65
25386,47,Salvador,170,Scania,2019-03-15,44.77
25385,47,Salvador,178,Scania,2019-03-15,38.13
25384,48,Salvador,189,Volvo,2019-03-15,30.92
25383,81,Salvador,192,Scania,2019-03-15,38.69
25382,81,Salvador,191,Volvo,2019-03-15,38.15
25381,82,Salvador,211,Volvo,2019-03-15,44.99
25380,81,Salvador,198,Scania,2019-03-15,37.28
25379,48,Salvador,189,Volvo,2019-03-15,31.10
25378,82,Salvador,211,Volvo,2019-03-15,35.82
25377,48,Salvador,189,Volvo,2019-03-15,34.55
25376,47,Salvador,179,Volvo,2019-03-15,40.66
25375,82,Salvador,211,Volvo,2019-03-15,32.96
25374,97,Brasilia,115,Volvo,2019-03-15,43.43
25373,77,Brasilia,150,Scania,2019-03-15,43.48
25372,40,Brasilia,135,Volvo,2019-03-15,42.92
25371,97,Brasilia,122,Scania,2019-03-15,30.45
25370,77,Brasilia,157,Volvo,2019-03-15,37.52
25369,71,Brasilia,130,Scania,2019-03-15,31.31
25368,46,Brasilia,168,Scania,2019-03-15,32.51
25367,97,Brasilia,120,Scania,2019-03-15,40.12
25366,46,Brasilia,169,Volvo,2019-03-15,43.73
25365,43,Brasilia,145,Volvo,2019-03-15,32.63
25364,97,Brasilia,121,Volvo,2019-03-15,42.86
25363,40,Brasilia,135,Volvo,2019-03-15,43.41
25362,97,Brasilia,121,Volvo,2019-03-15,44.11
25361,46,Brasilia,168,Scania,2019-03-15,43.46
25360,40,Brasilia,136,Scania,2019-03-15,40.73
25359,40,Brasilia,135,Volvo,2019-03-15,34.53
25358,97,Brasilia,120,Scania,2019-03-15,39.67
25357,40,Brasilia,137,Volvo,2019-03-15,33.78
25356,77,Brasilia,160,Scania,2019-03-15,35.92
25355,71,Brasilia,126,Scania,2019-03-15,38.98
25354,77,Brasilia,157,Volvo,2019-03-15,33.99
25353,71,Brasilia,125,Volvo,2019-03-15,33.49
25352,97,Brasilia,115,Volvo,2019-03-15,33.00
25351,40,Brasilia,136,Scania,2019-03-15,36.12
25350,71,Brasilia,130,Scania,2019-03-15,38.19
25349,71,Brasilia,133,Volvo,2019-03-15,41.98
25348,46,Brasilia,162,Scania,2019-03-15,31.24
25347,46,Brasilia,168,Scania,2019-03-15,36.63
25346,43,Brasilia,143,Volvo,2019-03-15,36.01
25345,43,Brasilia,144,Scania,2019-03-15,38.57
25344,77,Brasilia,152,Scania,2019-03-15,40.25
25343,71,Brasilia,125,Volvo,2019-03-15,33.60
25342,46,Brasilia,169,Volvo,2019-03-15,33.29
25341,46,Brasilia,169,Volvo,2019-03-15,38.61
25340,40,Brasilia,136,Scania,2019-03-15,39.17
25339,46,Brasilia,168,Scania,2019-03-15,38.90
25338,71,Brasilia,125,Volvo,2019-03-15,37.58
25337,71,Brasilia,133,Volvo,2019-03-15,31.73
25336,77,Brasilia,157,Volvo,2019-03-15,39.10
25335,40,Brasilia,136,Scania,2019-03-15,42.58
25334,97,Brasilia,121,Volvo,2019-03-15,33.07
25333,43,Brasilia,145,Volvo,2019-03-15,30.50
25332,97,Brasilia,115,Volvo,2019-03-15,34.50
25331,71,Brasilia,126,Scania,2019-03-15,43.62
25330,71,Brasilia,125,Volvo,2019-03-15,34.79
25329,97,Brasilia,120,Scania,2019-03-15,30.40
25328,97,Brasilia,122,Scania,2019-03-15,40.64
25327,77,Brasilia,150,Scania,2019-03-15,32.96
25326,97,Brasilia,115,Volvo,2019-03-15,39.26
25325,97,Brasilia,120,Scania,2019-03-15,38.70
25324,77,Brasilia,150,Scania,2019-03-15,30.36
25323,43,Brasilia,145,Volvo,2019-03-15,41.00
